ts,device,co,humidity,light,lpg,motion,smoke,temp
1.59E+09,b8:27:eb:bf:9d:51,0.004996121,49.3,false,0.007695647,false,0.020539035,22.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.005000431,49.3,false,0.007700449,false,0.020552724,22.4
1.59E+09,1c:bf:ce:15:ec:4d,0.004333721,77.80000305,true,0.006943189,false,0.018401241,27
1.59E+09,b8:27:eb:bf:9d:51,0.004963087,49.2,false,0.007658803,false,0.020434015,22.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004980273,49.1,false,0.00767798,false,0.020488672,22.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004318122,77.69999695,true,0.006925101,false,0.018350039,27
1.59E+09,b8:27:eb:bf:9d:51,0.004973087,49.2,false,0.007669964,false,0.020465825,22.4
1.59E+09,b8:27:eb:bf:9d:51,0.004987503,49.2,false,0.007686042,false,0.020511652,22.4
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,77.59999847,true,0.006952255,false,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004971645,49.3,false,0.007668355,false,0.020461238,22.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004987588,49.2,false,0.007686136,false,0.02051192,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004291028,77.59999847,true,0.006893641,false,0.018261005,27
1.59E+09,b8:27:eb:bf:9d:51,0.004981719,49.3,false,0.007679592,false,0.020493267,22.4
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004291028,77.59999847,true,0.006893641,false,0.018261005,27
1.59E+09,b8:27:eb:bf:9d:51,0.005029451,49.2,false,0.007732751,false,0.020644832,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004302587,77.69999695,true,0.00690707,false,0.018299006,27
1.59E+09,b8:27:eb:bf:9d:51,0.005026604,49.2,false,0.007729584,false,0.0206358,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004312293,77.80000305,true,0.006918337,false,0.018330895,27
1.59E+09,b8:27:eb:bf:9d:51,0.004997561,49.2,false,0.007697251,false,0.020543607,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004302587,77.80000305,true,0.00690707,false,0.018299006,27
1.59E+09,b8:27:eb:bf:9d:51,0.004994671,49.1,false,0.007694031,false,0.020534428,22.3
1.59E+09,b8:27:eb:bf:9d:51,0.004997519,49.1,false,0.007697204,false,0.020543474,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,true,0.00690707,false,0.018299006,27
1.59E+09,b8:27:eb:bf:9d:51,0.005014938,49.1,false,0.007716603,false,0.020598783,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,true,0.00690707,false,0.018299006,27
1.59E+09,b8:27:eb:bf:9d:51,0.005000431,49.1,false,0.007700449,false,0.020552724,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004975983,49.1,false,0.007673195,false,0.020475034,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004318122,78,true,0.006925101,false,0.018350039,27
1.59E+09,b8:27:eb:bf:9d:51,0.005007697,49.1,false,0.007708541,false,0.020575797,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004302587,78,true,0.00690707,false,0.018299006,27
1.59E+09,b8:27:eb:bf:9d:51,0.004987461,49.1,false,0.007685995,false,0.02051152,22.3
1.59E+09,b8:27:eb:bf:9d:51,0.004976012,49.1,false,0.007673227,false,0.020475126,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004310347,78.09999847,true,0.006916078,false,0.018324501,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004961647,49.1,false,0.007657197,false,0.020429436,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004333721,78,true,0.006943189,false,0.018401241,27
1.59E+09,b8:27:eb:bf:9d:51,0.004983112,49.1,false,0.007681145,false,0.020497694,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.005010614,49.1,false,0.007711789,false,0.020585057,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004333721,78,true,0.006943189,false,0.018401241,27
1.59E+09,b8:27:eb:bf:9d:51,0.004975983,49,false,0.007673195,false,0.020475034,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.005010616,49,false,0.007711791,false,0.020585064,22.3
1.59E+09,b8:27:eb:bf:9d:51,0.004956142,48.9,false,0.007651049,false,0.020411917,22.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.90000153,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,77.90000153,true,0.006952255,false,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.00498176,48.9,false,0.007679638,false,0.0204934,22.3
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.80000305,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.005009117,48.9,false,0.007710122,false,0.020580305,22.3
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,77.90000153,true,0.006952255,false,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004991763,48.9,false,0.00769079,false,0.020525187,22.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004333721,77.90000153,true,0.006943189,false,0.018401241,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004990367,48.9,false,0.007689234,false,0.020520753,22.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78,true,0.006952255,false,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004976012,48.8,false,0.007673227,false,0.020475126,22.2
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004977374,48.9,false,0.007674747,false,0.020479456,22.2
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,77.40000153,true,0.006952255,false,0.018426906,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,74.69999695,false,0.005114383,false,0.013274837,19.60000038
1.59E+09,b8:27:eb:bf:9d:51,0.004983112,48.8,false,0.007681145,false,0.020497694,22.2
